customer_id,income,employment_status,age_band,debt_to_income,credit_history_length,existing_debt,missed_payments_12m,housing_status,region,digital_access_score,protected_group_proxy,loan_default
ECB-00861,29563.0,part_time,25-34,0.187,9.4,1951.0,1,owner,Rural,75.6,B,0
ECB-00862,22014.0,part_time,35-49,0.089,9.9,983.0,0,private_rent,Cork,60.5,A,0
ECB-00863,82979.0,self_employed,35-49,0.407,11.0,15950.0,2,private_rent,Cork,85.2,A,1
ECB-00864,35745.0,employed,25-34,0.363,10.0,5173.0,0,private_rent,Galway,67.2,A,0
ECB-00865,30614.0,unemployed,25-34,0.245,18.1,8327.0,1,mortgage,Rural,60.2,A,0
ECB-00866,18030.0,part_time,35-49,0.455,4.7,9202.0,0,social_rent,Dublin,57.1,A,0
ECB-00867,25340.0,part_time,35-49,0.097,6.6,2609.0,0,private_rent,Limerick,73.5,A,0
ECB-00868,87553.0,employed,25-34,0.282,17.3,28166.0,0,owner,Dublin,57.0,A,0
ECB-00869,45266.0,employed,35-49,0.479,7.7,21980.0,0,owner,Dublin,65.8,B,0
ECB-00870,80348.0,part_time,50-64,0.434,13.3,38224.0,1,private_rent,Cork,84.0,A,0
ECB-00871,41311.0,employed,18-24,0.309,5.2,6488.0,2,mortgage,Galway,70.0,A,0
ECB-00872,16490.0,unemployed,50-64,0.542,7.3,4965.0,3,owner,Dublin,98.6,B,1
ECB-00873,109899.0,employed,25-34,0.158,13.6,18081.0,0,owner,Cork,68.2,A,0
ECB-00874,21234.0,self_employed,35-49,0.521,11.2,8113.0,0,owner,Galway,87.3,B,1
ECB-00875,13835.0,part_time,35-49,0.472,0.5,6025.0,1,mortgage,Galway,85.6,A,0
ECB-00876,32598.0,employed,18-24,0.339,5.4,8823.0,1,private_rent,Limerick,95.5,A,0
ECB-00877,67240.0,employed,50-64,0.216,3.3,8629.0,1,owner,Rural,100.0,A,0
ECB-00878,22597.0,self_employed,35-49,0.289,15.1,3772.0,0,private_rent,Cork,36.3,A,0
ECB-00879,54902.0,self_employed,65+,0.607,22.6,31615.0,0,mortgage,Cork,51.8,B,0
ECB-00880,59102.0,employed,25-34,0.169,18.2,7736.0,0,mortgage,Cork,66.0,A,0
ECB-00881,103893.0,self_employed,50-64,0.386,10.4,25586.0,1,mortgage,Galway,65.0,B,0
ECB-00882,23512.0,unemployed,65+,0.103,11.1,2045.0,1,private_rent,Dublin,39.8,B,0
ECB-00883,49437.0,employed,35-49,0.583,10.2,19773.0,0,living_with_family,Dublin,53.2,B,0
ECB-00884,77362.0,employed,25-34,0.562,3.6,31748.0,1,mortgage,Dublin,43.2,B,1
ECB-00885,59427.0,employed,35-49,0.394,20.7,20915.0,2,owner,Cork,69.8,A,0
ECB-00886,37910.0,employed,35-49,0.467,14.7,12677.0,0,mortgage,Rural,84.8,A,0
ECB-00887,25074.0,employed,65+,0.594,15.1,16522.0,1,owner,Galway,38.1,B,1
ECB-00888,36091.0,employed,35-49,0.238,13.7,6351.0,0,social_rent,Cork,62.1,A,0
ECB-00889,45797.0,self_employed,25-34,0.358,5.9,18374.0,0,owner,Galway,55.4,A,0
ECB-00890,50451.0,employed,25-34,0.291,2.7,15088.0,1,living_with_family,Galway,50.1,A,0
ECB-00891,12000.0,unemployed,35-49,0.61,0.0,7782.0,2,private_rent,Cork,63.7,A,0
ECB-00892,38019.0,employed,65+,0.187,13.9,6835.0,0,mortgage,Cork,53.2,B,0
ECB-00893,47234.0,employed,18-24,0.675,3.4,26571.0,1,social_rent,Limerick,90.6,A,1
ECB-00894,36988.0,part_time,50-64,0.254,11.2,7299.0,1,owner,Dublin,46.5,A,0
ECB-00895,54104.0,part_time,65+,0.272,13.6,11655.0,2,private_rent,Galway,46.5,B,0
ECB-00896,50693.0,employed,18-24,0.616,7.0,15955.0,1,owner,Galway,89.2,A,0
ECB-00897,27871.0,employed,25-34,0.578,12.7,8394.0,2,social_rent,Limerick,41.8,B,1
ECB-00898,20576.0,employed,35-49,0.415,0.9,3222.0,0,mortgage,Rural,90.8,A,0
ECB-00899,63523.0,employed,35-49,0.468,13.0,28144.0,2,owner,Limerick,60.1,A,0
ECB-00900,31537.0,employed,18-24,0.738,2.4,10467.0,1,social_rent,Cork,80.8,A,0
ECB-00901,68877.0,employed,50-64,0.34,11.2,19118.0,0,owner,Dublin,64.1,A,0
ECB-00902,87451.0,employed,35-49,0.045,13.8,1828.0,0,owner,Galway,76.3,A,0
ECB-00903,23276.0,employed,50-64,0.534,13.9,5016.0,0,private_rent,Rural,97.0,A,0
ECB-00904,20940.0,unemployed,50-64,0.434,9.2,7064.0,2,mortgage,Rural,65.8,A,1
ECB-00905,83423.0,self_employed,50-64,0.213,9.4,18633.0,0,social_rent,Rural,85.9,A,0
ECB-00906,73760.0,employed,35-49,0.804,13.1,37637.0,1,private_rent,Dublin,72.9,A,0
ECB-00907,18154.0,employed,25-34,0.279,0.7,5502.0,1,private_rent,Limerick,53.9,A,0
ECB-00908,28581.0,employed,35-49,0.166,3.6,1702.0,1,mortgage,Rural,60.4,B,1
ECB-00909,23590.0,employed,25-34,0.343,7.0,5855.0,0,owner,Limerick,59.3,B,0
ECB-00910,36590.0,part_time,35-49,0.082,1.6,1400.0,1,living_with_family,Limerick,42.6,A,0
ECB-00911,34820.0,part_time,25-34,0.475,7.1,9969.0,1,owner,Cork,76.3,A,0
ECB-00912,12000.0,unemployed,35-49,0.389,6.8,1721.0,1,mortgage,Galway,79.8,A,1
ECB-00913,14254.0,unemployed,18-24,0.358,5.0,1928.0,0,mortgage,Dublin,82.6,A,0
ECB-00914,21060.0,unemployed,25-34,0.601,8.2,11653.0,1,mortgage,Dublin,88.7,B,0
ECB-00915,15700.0,unemployed,25-34,0.251,14.1,3448.0,2,private_rent,Rural,80.2,B,0
ECB-00916,49802.0,employed,35-49,0.06,11.5,1534.0,0,private_rent,Rural,57.1,A,0
ECB-00917,39567.0,employed,50-64,0.459,8.1,19433.0,0,private_rent,Rural,61.0,A,0
ECB-00918,26059.0,employed,18-24,0.419,2.8,9837.0,0,social_rent,Dublin,78.1,B,0
ECB-00919,46274.0,employed,50-64,0.065,8.3,1849.0,0,mortgage,Dublin,75.0,A,0
ECB-00920,47736.0,employed,50-64,0.76,8.3,24537.0,1,mortgage,Dublin,67.7,A,1
ECB-00921,38133.0,part_time,25-34,0.254,21.6,5646.0,0,owner,Rural,52.3,A,0
ECB-00922,63795.0,self_employed,35-49,0.39,0.9,25213.0,1,private_rent,Galway,58.4,A,0
ECB-00923,48467.0,employed,35-49,0.167,3.7,6029.0,0,mortgage,Rural,78.5,A,0
ECB-00924,76321.0,employed,25-34,0.577,2.9,20175.0,0,private_rent,Cork,32.9,A,1
ECB-00925,39391.0,employed,35-49,0.538,9.9,10829.0,0,owner,Galway,25.9,A,0
ECB-00926,24348.0,employed,18-24,0.131,5.7,1877.0,0,social_rent,Limerick,80.5,A,0
ECB-00927,32250.0,part_time,50-64,0.33,5.5,7164.0,0,social_rent,Dublin,53.4,B,0
ECB-00928,44423.0,self_employed,65+,0.391,18.2,14312.0,0,social_rent,Rural,55.4,B,0
ECB-00929,36155.0,part_time,50-64,0.225,10.4,9139.0,0,owner,Galway,96.4,A,0
ECB-00930,26397.0,employed,35-49,0.476,13.4,7035.0,0,living_with_family,Dublin,49.8,A,0
ECB-00931,93948.0,employed,35-49,0.599,14.8,34503.0,2,mortgage,Dublin,32.9,B,0
ECB-00932,57778.0,employed,65+,0.162,2.4,3463.0,0,mortgage,Rural,42.0,B,0
ECB-00933,25396.0,part_time,25-34,0.573,12.1,9434.0,0,mortgage,Galway,55.7,A,1
ECB-00934,18978.0,part_time,18-24,0.455,0.0,7690.0,1,mortgage,Limerick,67.5,A,1
ECB-00935,75714.0,employed,35-49,0.2,9.8,16925.0,0,private_rent,Limerick,77.7,A,0
ECB-00936,12000.0,unemployed,25-34,0.554,8.1,6261.0,2,mortgage,Cork,68.9,B,0
ECB-00937,129006.0,employed,25-34,0.411,8.3,23575.0,2,mortgage,Limerick,68.8,A,0
ECB-00938,21939.0,part_time,18-24,0.42,0.0,9791.0,0,private_rent,Rural,87.0,A,1
ECB-00939,91023.0,employed,35-49,0.725,13.9,67338.0,0,social_rent,Dublin,75.1,B,0
ECB-00940,42915.0,employed,25-34,0.487,1.8,10474.0,0,private_rent,Limerick,64.7,A,0
ECB-00941,52994.0,part_time,25-34,0.226,12.4,13127.0,0,private_rent,Dublin,74.4,B,0
ECB-00942,33500.0,employed,18-24,0.465,0.0,14358.0,0,owner,Dublin,40.2,A,0
ECB-00943,47027.0,employed,35-49,0.306,8.4,14044.0,0,social_rent,Cork,87.1,A,0
ECB-00944,60281.0,employed,50-64,0.642,17.9,27748.0,2,owner,Rural,63.4,B,0
ECB-00945,56533.0,employed,25-34,0.21,20.8,6055.0,0,mortgage,Dublin,41.4,B,0
ECB-00946,68870.0,self_employed,35-49,0.296,0.1,20161.0,0,owner,Cork,55.5,B,0
ECB-00947,20894.0,part_time,50-64,0.248,4.8,3798.0,0,private_rent,Limerick,81.7,B,0
ECB-00948,30035.0,part_time,25-34,0.209,5.8,7061.0,0,mortgage,Dublin,54.2,A,0
ECB-00949,81779.0,employed,50-64,0.428,20.2,16562.0,0,private_rent,Limerick,75.4,A,0
ECB-00950,33950.0,employed,35-49,0.57,8.1,12268.0,1,mortgage,Rural,83.8,A,0
ECB-00951,54300.0,employed,35-49,0.473,14.1,24096.0,0,mortgage,Dublin,63.4,B,0
ECB-00952,42251.0,employed,18-24,0.246,6.1,8398.0,0,mortgage,Dublin,52.4,A,1
ECB-00953,46041.0,employed,18-24,0.477,0.0,15310.0,2,owner,Rural,61.8,B,0
ECB-00954,15258.0,unemployed,65+,0.434,3.8,6032.0,2,mortgage,Dublin,21.6,B,1
ECB-00955,18249.0,part_time,50-64,0.324,5.3,5533.0,1,private_rent,Dublin,54.2,B,0
ECB-00956,23139.0,part_time,65+,0.427,25.5,8020.0,1,private_rent,Rural,27.1,B,0
ECB-00957,49773.0,employed,50-64,0.513,9.8,15450.0,1,owner,Rural,67.2,A,0
ECB-00958,44524.0,employed,18-24,0.331,10.0,12439.0,0,private_rent,Galway,45.2,A,1
ECB-00959,85167.0,employed,50-64,0.233,1.1,15594.0,0,mortgage,Galway,64.5,B,0
ECB-00960,73459.0,employed,35-49,0.291,6.8,21126.0,0,owner,Rural,88.4,A,0
ECB-00961,53130.0,employed,50-64,0.243,12.5,11245.0,0,owner,Galway,89.5,A,0
ECB-00962,29769.0,employed,18-24,0.463,0.0,10307.0,2,mortgage,Galway,40.6,B,1
ECB-00963,32183.0,employed,25-34,0.386,8.2,4531.0,2,mortgage,Rural,56.0,A,0
ECB-00964,39672.0,unemployed,50-64,0.439,3.9,8416.0,5,private_rent,Galway,83.3,A,1
ECB-00965,29601.0,employed,50-64,0.258,12.8,4725.0,0,mortgage,Cork,80.7,A,0
ECB-00966,17179.0,unemployed,35-49,0.143,10.6,2041.0,1,private_rent,Cork,56.9,A,0
ECB-00967,49368.0,employed,25-34,0.365,12.1,17721.0,0,mortgage,Cork,54.2,B,0
ECB-00968,40534.0,employed,25-34,0.304,13.0,13789.0,0,private_rent,Cork,69.5,A,0
ECB-00969,29703.0,employed,65+,0.67,12.3,16510.0,0,private_rent,Cork,19.0,A,1
ECB-00970,32755.0,employed,35-49,0.462,13.7,14110.0,1,mortgage,Cork,77.5,A,0
ECB-00971,32817.0,employed,35-49,0.339,5.4,9432.0,0,owner,Rural,82.5,B,0
ECB-00972,30497.0,employed,35-49,0.089,11.8,1885.0,0,private_rent,Cork,56.0,B,0
ECB-00973,29663.0,unemployed,35-49,0.13,0.0,3220.0,0,living_with_family,Dublin,42.5,A,0
ECB-00974,46439.0,employed,35-49,0.516,4.6,16074.0,0,living_with_family,Dublin,93.4,A,0
ECB-00975,36838.0,self_employed,35-49,0.294,20.5,7714.0,0,mortgage,Dublin,71.9,A,0
ECB-00976,48929.0,employed,50-64,0.277,11.7,14605.0,0,private_rent,Limerick,80.8,A,0
ECB-00977,62980.0,employed,50-64,0.53,11.7,26747.0,1,mortgage,Cork,44.2,A,0
ECB-00978,39932.0,employed,65+,0.416,9.2,7142.0,0,owner,Dublin,28.3,A,0
ECB-00979,69975.0,employed,35-49,0.324,2.8,17452.0,1,private_rent,Rural,75.5,A,0
ECB-00980,12000.0,unemployed,35-49,0.317,7.1,4230.0,1,mortgage,Dublin,86.5,A,1
ECB-00981,48974.0,part_time,50-64,0.35,8.2,7363.0,1,private_rent,Dublin,47.7,A,0
ECB-00982,28794.0,part_time,50-64,0.26,18.5,8446.0,1,social_rent,Rural,66.2,A,0
ECB-00983,45633.0,employed,35-49,0.28,13.8,14549.0,1,mortgage,Galway,39.4,A,0
ECB-00984,34137.0,employed,35-49,0.243,9.1,6618.0,1,private_rent,Limerick,55.4,A,1
ECB-00985,12000.0,unemployed,50-64,0.473,8.8,3496.0,3,mortgage,Rural,63.4,A,1
ECB-00986,22026.0,employed,35-49,0.396,12.4,3110.0,1,owner,Rural,76.8,A,0
ECB-00987,29774.0,employed,50-64,0.087,1.6,943.0,0,mortgage,Dublin,25.1,B,0
ECB-00988,60746.0,employed,25-34,0.688,0.0,27612.0,0,living_with_family,Limerick,91.8,A,1
ECB-00989,16882.0,part_time,35-49,0.353,12.4,5816.0,0,mortgage,Limerick,59.9,B,0
ECB-00990,23230.0,self_employed,35-49,0.36,8.9,9232.0,0,owner,Dublin,91.3,A,0
ECB-00991,19204.0,part_time,18-24,0.154,0.0,1400.0,0,private_rent,Rural,80.6,A,0
ECB-00992,24314.0,part_time,50-64,0.573,0.0,10321.0,0,living_with_family,Cork,83.3,A,0
ECB-00993,39916.0,employed,35-49,0.383,13.1,11487.0,0,social_rent,Rural,100.0,A,0
ECB-00994,13861.0,unemployed,25-34,0.6,5.8,5440.0,3,private_rent,Galway,48.9,B,0
ECB-00995,66790.0,employed,50-64,0.306,10.6,15972.0,0,mortgage,Cork,65.4,B,0
ECB-00996,81811.0,self_employed,50-64,0.5,7.1,44616.0,0,private_rent,Dublin,50.2,A,1
ECB-00997,103476.0,employed,50-64,0.258,8.3,18699.0,0,social_rent,Rural,61.2,B,0
ECB-00998,12000.0,unemployed,35-49,0.855,5.4,4724.0,1,social_rent,Galway,81.0,A,0
ECB-00999,28552.0,employed,50-64,0.173,8.1,4366.0,1,social_rent,Dublin,83.3,B,0
ECB-01000,57467.0,employed,35-49,0.252,11.5,5443.0,0,mortgage,Dublin,56.1,B,0
ECB-01001,38013.0,employed,35-49,0.138,7.1,5767.0,1,owner,Limerick,46.3,A,0
ECB-01002,61821.0,employed,18-24,0.582,2.8,39619.0,2,private_rent,Dublin,64.3,B,1
ECB-01003,46066.0,employed,35-49,0.474,11.7,9243.0,2,owner,Galway,47.7,B,0
ECB-01004,85415.0,self_employed,50-64,0.365,12.0,24619.0,0,owner,Limerick,52.6,B,0
ECB-01005,74550.0,employed,35-49,0.488,2.6,35937.0,1,mortgage,Dublin,80.1,A,0
ECB-01006,23677.0,unemployed,35-49,0.462,8.3,7897.0,1,private_rent,Galway,71.7,B,0
ECB-01007,38741.0,employed,50-64,0.366,5.8,10382.0,0,social_rent,Dublin,83.0,A,0
ECB-01008,27670.0,part_time,35-49,0.524,8.6,16320.0,0,private_rent,Rural,61.9,A,1
ECB-01009,36581.0,employed,25-34,0.187,16.0,3648.0,1,social_rent,Rural,81.2,B,0
ECB-01010,23679.0,self_employed,65+,0.506,15.4,9239.0,0,private_rent,Dublin,52.3,A,0
ECB-01011,81384.0,self_employed,50-64,0.408,19.8,14684.0,1,private_rent,Cork,57.9,B,0
ECB-01012,65214.0,employed,65+,0.698,14.6,26927.0,1,owner,Cork,32.2,A,1
ECB-01013,13973.0,unemployed,65+,0.756,12.6,10885.0,4,private_rent,Rural,14.4,A,1
ECB-01014,75486.0,employed,50-64,0.398,8.4,27704.0,0,owner,Cork,34.8,B,0
ECB-01015,35113.0,employed,50-64,0.137,9.2,4052.0,0,owner,Galway,71.9,A,0
ECB-01016,20391.0,self_employed,35-49,0.22,10.2,1981.0,2,owner,Rural,51.7,A,0
ECB-01017,45491.0,part_time,25-34,0.173,3.3,8112.0,1,social_rent,Dublin,38.4,A,0
ECB-01018,26230.0,employed,35-49,0.553,7.3,8540.0,0,private_rent,Galway,60.5,A,0
ECB-01019,42698.0,employed,50-64,0.472,4.7,15681.0,0,living_with_family,Dublin,73.0,A,0
ECB-01020,31721.0,part_time,35-49,0.211,13.9,3586.0,0,living_with_family,Galway,75.5,A,0
ECB-01021,30948.0,part_time,50-64,0.307,0.0,7285.0,0,social_rent,Cork,62.5,B,0
ECB-01022,21517.0,unemployed,25-34,0.393,9.3,6755.0,3,owner,Rural,61.9,B,0
ECB-01023,54504.0,employed,35-49,0.334,0.6,11318.0,0,social_rent,Cork,53.3,B,0
ECB-01024,59722.0,self_employed,35-49,0.609,10.7,27459.0,1,social_rent,Dublin,79.4,A,0
ECB-01025,32668.0,employed,35-49,0.297,6.4,6552.0,1,social_rent,Rural,64.8,A,0
ECB-01026,18631.0,unemployed,25-34,0.264,0.0,4468.0,0,owner,Rural,66.6,A,1
ECB-01027,21314.0,employed,25-34,0.153,13.4,2567.0,1,owner,Limerick,81.7,B,0
ECB-01028,58392.0,part_time,50-64,0.604,0.0,37141.0,0,living_with_family,Limerick,82.3,A,0
ECB-01029,22326.0,employed,35-49,0.408,8.3,3546.0,0,owner,Dublin,59.7,B,0
ECB-01030,39899.0,self_employed,18-24,0.442,8.1,6544.0,2,mortgage,Galway,62.1,A,0
ECB-01031,25758.0,self_employed,18-24,0.553,11.7,7140.0,0,mortgage,Dublin,62.0,A,0
ECB-01032,30214.0,employed,35-49,0.503,0.1,6763.0,0,owner,Dublin,26.6,B,0
ECB-01033,16419.0,unemployed,25-34,0.27,5.8,3417.0,2,owner,Rural,87.7,A,0
ECB-01034,33080.0,employed,50-64,0.258,14.1,4354.0,0,living_with_family,Limerick,50.7,B,0
ECB-01035,70231.0,self_employed,50-64,0.316,14.5,8054.0,0,social_rent,Dublin,78.4,B,0
ECB-01036,51643.0,employed,25-34,0.147,15.2,4368.0,1,social_rent,Dublin,68.7,A,0
ECB-01037,37862.0,employed,35-49,0.362,21.8,10391.0,0,mortgage,Rural,93.1,A,0
ECB-01038,43910.0,employed,25-34,0.595,5.9,24081.0,0,mortgage,Dublin,77.5,A,0
ECB-01039,72657.0,employed,25-34,0.144,10.4,7328.0,0,mortgage,Dublin,79.4,B,0
ECB-01040,63173.0,employed,50-64,0.551,6.7,38975.0,0,mortgage,Dublin,52.3,B,0
ECB-01041,27933.0,self_employed,35-49,0.356,0.0,5070.0,0,owner,Dublin,44.9,A,0
ECB-01042,30895.0,self_employed,50-64,0.395,8.0,9289.0,0,private_rent,Dublin,65.7,B,0
ECB-01043,57737.0,self_employed,25-34,0.316,0.0,10096.0,0,living_with_family,Rural,33.5,A,0
ECB-01044,54667.0,employed,25-34,0.545,5.8,29667.0,0,mortgage,Cork,59.6,A,0
ECB-01045,26160.0,employed,35-49,0.277,0.9,3621.0,0,mortgage,Cork,41.6,B,0
ECB-01046,58791.0,employed,35-49,0.353,10.8,23196.0,0,mortgage,Limerick,47.9,B,0
ECB-01047,19362.0,part_time,65+,0.437,9.5,7818.0,0,owner,Galway,62.7,A,0
ECB-01048,51984.0,part_time,25-34,0.193,0.0,7972.0,1,mortgage,Limerick,77.5,A,1
ECB-01049,59175.0,employed,50-64,0.402,13.0,18435.0,0,mortgage,Galway,65.1,A,0
ECB-01050,28019.0,self_employed,50-64,0.756,5.4,13553.0,1,mortgage,Galway,73.8,A,0
ECB-01051,36751.0,employed,35-49,0.249,6.3,3360.0,1,private_rent,Galway,58.3,A,0
ECB-01052,32818.0,employed,25-34,0.582,3.4,20686.0,2,social_rent,Limerick,100.0,B,0
ECB-01053,50108.0,employed,35-49,0.287,14.5,14190.0,0,mortgage,Limerick,73.4,A,0
ECB-01054,42540.0,employed,25-34,0.17,9.9,3310.0,1,owner,Limerick,57.4,A,1
ECB-01055,25064.0,self_employed,50-64,0.583,5.3,6538.0,0,owner,Dublin,78.8,B,0
ECB-01056,12000.0,unemployed,35-49,0.595,0.0,4259.0,7,owner,Galway,90.3,A,0
ECB-01057,59698.0,employed,65+,0.129,26.6,7384.0,0,private_rent,Limerick,38.1,A,0
ECB-01058,47736.0,employed,35-49,0.569,18.8,20428.0,0,private_rent,Dublin,37.5,B,0
ECB-01059,48898.0,self_employed,35-49,0.692,16.0,29563.0,0,social_rent,Rural,46.0,A,0
ECB-01060,18435.0,unemployed,50-64,0.63,4.8,4123.0,0,private_rent,Dublin,55.9,A,1
ECB-01061,35295.0,self_employed,35-49,0.349,5.9,13421.0,1,mortgage,Dublin,67.0,A,0
ECB-01062,50655.0,employed,50-64,0.357,10.6,8738.0,0,owner,Rural,38.7,A,0
ECB-01063,146141.0,self_employed,25-34,0.508,3.9,44911.0,0,mortgage,Dublin,60.5,A,0
ECB-01064,79107.0,employed,65+,0.413,8.4,36191.0,0,mortgage,Cork,48.3,A,0
ECB-01065,14334.0,unemployed,50-64,0.531,16.1,7125.0,2,social_rent,Cork,73.8,A,0
ECB-01066,33161.0,employed,50-64,0.193,8.2,4866.0,0,mortgage,Rural,74.0,B,0
ECB-01067,12872.0,self_employed,35-49,0.238,2.7,3190.0,0,mortgage,Cork,75.2,A,1
ECB-01068,75426.0,employed,50-64,0.281,13.5,8452.0,0,mortgage,Limerick,100.0,A,0
ECB-01069,66435.0,employed,25-34,0.082,5.5,2250.0,0,owner,Limerick,87.7,A,1
ECB-01070,20371.0,part_time,50-64,0.481,0.0,4649.0,2,social_rent,Galway,67.0,B,0
ECB-01071,24483.0,self_employed,25-34,0.306,2.6,4212.0,0,owner,Rural,50.5,A,0
ECB-01072,24953.0,employed,25-34,0.615,5.8,14065.0,0,owner,Rural,50.8,B,0
ECB-01073,19933.0,unemployed,35-49,0.807,9.6,12482.0,2,owner,Cork,42.3,A,1
ECB-01074,24994.0,part_time,25-34,0.287,9.4,4959.0,1,social_rent,Rural,65.8,B,0
ECB-01075,63654.0,employed,35-49,0.441,14.9,27386.0,0,mortgage,Cork,74.0,A,0
ECB-01076,48480.0,employed,50-64,0.31,7.3,9076.0,3,private_rent,Dublin,84.1,A,1
ECB-01077,72045.0,employed,25-34,0.282,6.1,8514.0,0,mortgage,Dublin,72.8,A,0
ECB-01078,55067.0,self_employed,50-64,0.34,15.0,12508.0,1,owner,Galway,87.0,A,0
ECB-01079,60937.0,employed,18-24,0.252,9.6,14790.0,0,social_rent,Dublin,82.3,B,0
ECB-01080,18208.0,employed,50-64,0.305,7.4,4056.0,0,owner,Galway,49.5,A,0
ECB-01081,12000.0,unemployed,50-64,0.193,10.0,2626.0,0,owner,Cork,58.7,A,0
ECB-01082,13852.0,unemployed,35-49,0.338,6.0,4839.0,2,private_rent,Cork,67.8,A,1
ECB-01083,46994.0,part_time,50-64,0.676,2.5,31228.0,0,owner,Dublin,55.3,A,0
ECB-01084,38041.0,unemployed,50-64,0.438,19.9,16129.0,2,owner,Rural,63.6,A,0
ECB-01085,24166.0,part_time,50-64,0.456,5.7,8973.0,0,private_rent,Cork,68.4,B,0
ECB-01086,19760.0,part_time,35-49,0.228,10.0,4824.0,1,mortgage,Dublin,60.8,B,0
ECB-01087,12000.0,part_time,35-49,0.36,0.6,3546.0,1,mortgage,Cork,68.0,A,1
ECB-01088,61898.0,employed,50-64,0.2,12.3,8006.0,0,mortgage,Cork,46.0,B,0
ECB-01089,36403.0,employed,25-34,0.605,2.2,11158.0,0,private_rent,Galway,77.1,A,0
ECB-01090,160000.0,employed,50-64,0.57,17.2,91179.0,1,owner,Cork,75.8,A,1
ECB-01091,33432.0,self_employed,25-34,0.164,17.8,3555.0,0,owner,Dublin,54.3,A,0
ECB-01092,120255.0,employed,50-64,0.286,11.4,33831.0,0,private_rent,Rural,44.7,A,0
ECB-01093,65301.0,employed,18-24,0.304,5.1,22525.0,0,private_rent,Cork,90.1,A,0
ECB-01094,29357.0,self_employed,18-24,0.15,3.5,2938.0,0,living_with_family,Dublin,99.5,A,0
ECB-01095,46588.0,employed,65+,0.345,13.3,9996.0,0,mortgage,Limerick,51.2,B,0
ECB-01096,65981.0,employed,50-64,0.576,10.6,18467.0,0,owner,Galway,61.5,A,0
ECB-01097,26124.0,part_time,50-64,0.33,9.0,6302.0,0,private_rent,Galway,86.8,A,0
ECB-01098,42153.0,part_time,65+,0.553,18.6,20348.0,1,private_rent,Cork,60.5,A,0
ECB-01099,67318.0,employed,35-49,0.427,3.7,17264.0,1,owner,Cork,64.2,A,0
ECB-01100,54885.0,employed,25-34,0.383,16.4,15526.0,0,private_rent,Cork,80.4,B,0
ECB-01101,46286.0,employed,25-34,0.149,6.3,5368.0,1,owner,Dublin,53.4,A,0
ECB-01102,17039.0,part_time,35-49,0.299,4.6,2900.0,3,social_rent,Dublin,55.6,A,0
ECB-01103,27929.0,part_time,25-34,0.313,10.4,3226.0,1,social_rent,Rural,74.5,A,0
ECB-01104,45427.0,employed,65+,0.322,15.7,7637.0,1,mortgage,Galway,49.1,B,1
ECB-01105,12428.0,part_time,18-24,0.709,0.0,8749.0,1,living_with_family,Cork,79.5,A,0
ECB-01106,45288.0,employed,25-34,0.456,6.0,11834.0,0,living_with_family,Dublin,84.5,B,0
ECB-01107,44642.0,employed,25-34,0.277,0.0,4469.0,2,owner,Limerick,40.1,A,0
ECB-01108,12000.0,unemployed,25-34,0.551,5.0,4565.0,0,mortgage,Dublin,68.7,A,1
ECB-01109,40141.0,employed,25-34,0.477,5.2,17154.0,0,private_rent,Dublin,100.0,A,0
ECB-01110,40525.0,employed,35-49,0.156,10.0,6024.0,1,owner,Dublin,57.3,A,0
ECB-01111,111140.0,employed,25-34,0.368,4.4,27886.0,1,mortgage,Limerick,55.1,A,0
ECB-01112,51485.0,self_employed,35-49,0.633,5.6,26300.0,0,mortgage,Galway,27.7,A,0
ECB-01113,26014.0,unemployed,50-64,0.189,15.3,4642.0,1,living_with_family,Dublin,69.8,A,1
ECB-01114,15478.0,unemployed,35-49,0.441,19.2,7237.0,3,mortgage,Dublin,78.5,A,0
ECB-01115,20065.0,employed,35-49,0.636,3.7,10992.0,0,private_rent,Galway,78.4,A,0
ECB-01116,63105.0,employed,35-49,0.425,13.8,24230.0,0,mortgage,Galway,49.3,A,0
ECB-01117,21499.0,part_time,25-34,0.298,10.5,2749.0,1,owner,Limerick,67.8,A,0
ECB-01118,40094.0,employed,25-34,0.22,0.0,6055.0,0,social_rent,Dublin,72.0,A,0
ECB-01119,18000.0,part_time,65+,0.657,9.4,12558.0,0,owner,Limerick,52.9,A,0
ECB-01120,43364.0,self_employed,35-49,0.173,0.0,3595.0,1,owner,Rural,43.3,B,0
ECB-01121,75307.0,employed,25-34,0.517,10.2,23264.0,0,mortgage,Galway,69.4,A,0
ECB-01122,43989.0,part_time,35-49,0.315,2.9,12375.0,0,private_rent,Dublin,53.3,A,0
ECB-01123,95205.0,employed,50-64,0.44,9.2,44874.0,0,mortgage,Galway,34.3,A,0
ECB-01124,91329.0,employed,35-49,0.429,21.9,15580.0,0,owner,Cork,75.3,B,0
ECB-01125,18571.0,employed,35-49,0.282,16.8,5479.0,0,mortgage,Dublin,70.5,A,0
ECB-01126,27252.0,employed,50-64,0.637,4.5,9132.0,1,mortgage,Dublin,78.7,A,1
ECB-01127,20667.0,self_employed,35-49,0.224,3.3,4819.0,0,owner,Rural,58.4,A,0
ECB-01128,61968.0,self_employed,35-49,0.247,15.2,16266.0,0,private_rent,Cork,79.3,A,0
ECB-01129,12000.0,unemployed,25-34,0.386,3.3,4498.0,2,owner,Rural,81.4,B,0
